customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
15584785,660,France,Male,37,2,9732491,1,1,0,2329183,0
15797197,678,Spain,Male,29,6,0,2,1,0,6444375,0
15574858,530,France,Male,37,8,0,2,1,1,28799,0
15794101,559,France,Female,48,2,0,2,0,1,13796141,0
15743245,624,France,Male,42,3,14515537,1,1,0,7216995,1
15791535,592,France,Male,28,5,13722277,1,0,0,3960858,0
15605215,767,France,Male,48,9,0,2,0,1,17545821,0
15771749,653,Germany,Female,38,5,11426822,2,1,1,8952483,0
15616833,678,Spain,Male,27,2,0,2,1,1,1322125,0
15750728,586,Spain,Female,42,2,0,1,1,0,10288934,0
15769353,550,France,Female,40,8,15049032,1,0,0,16646821,1
15770091,643,Germany,Male,28,9,16085813,2,1,0,2714927,0
15716420,612,Spain,Male,39,5,17028838,1,1,1,5960115,0
15740602,674,Germany,Female,27,4,11156801,1,0,1,2202618,0
15796071,657,Spain,Male,29,7,8388903,1,1,0,15305962,0
15811389,724,Germany,Female,35,0,17198295,2,0,1,16731307,0
15783875,500,France,Female,34,4,0,2,1,0,1283396,0
15671800,688,France,Male,20,8,1376244,2,1,1,19758279,0
15677288,599,France,Male,50,3,12115965,1,0,0,403339,1
15633525,631,France,Male,29,7,0,2,0,1,12587722,0
15634606,634,Spain,Male,52,1,0,2,1,1,17691342,0
15579207,545,France,Male,37,3,9118401,1,1,0,10547665,0
15619892,644,Spain,Male,18,8,0,2,1,0,5917242,0
15567778,690,Germany,Female,54,1,1440278,1,1,1,10873102,1
15711750,711,France,Female,34,6,0,2,1,1,17531038,0
15751084,712,France,Female,29,8,14017061,1,1,1,3817004,0
15768945,627,France,Male,27,1,620929,1,1,1,10588704,0
15586931,694,Spain,Male,39,3,0,1,1,1,9562503,0
15636353,534,Spain,Male,35,4,0,2,0,0,954115,0
15623858,603,France,Male,45,9,0,1,0,0,14851679,0
15703354,808,France,Female,33,2,10351687,1,1,0,1139078,0
15663987,723,Spain,Male,30,1,0,3,1,0,16464772,1
15780805,585,France,Female,35,2,0,2,1,0,9862104,1
15768566,706,France,Male,34,8,0,2,1,1,3747997,0
15643229,671,France,Female,31,6,0,2,1,1,1584642,0
15754940,597,Spain,Male,43,2,8516226,1,0,1,510408,1
15676576,646,France,Female,43,8,14306188,1,1,0,619376,0
15800068,801,Spain,Female,46,6,0,2,1,1,17000874,0
15648030,731,Spain,Female,33,5,13738801,2,1,0,16500068,0
15668594,620,Germany,Female,25,1,13771201,1,1,1,7619705,0
15728709,484,Germany,Male,40,7,10690142,2,0,0,11804598,0
15724181,647,Spain,Male,47,5,10560321,2,1,1,1573609,0
15647546,688,Germany,Female,40,8,15067971,2,0,1,19622638,0
15702601,680,Germany,Male,30,4,10830027,2,0,1,4438457,1
15567725,689,France,Female,46,7,5201608,2,1,1,7299365,0
15674179,513,Germany,Male,34,7,6051513,1,0,0,12457109,0
15686957,553,Germany,Male,35,2,15858428,2,1,0,4364016,0
15607690,689,Germany,Male,47,2,1188125,2,0,0,3112142,0
15806546,517,Spain,Male,46,4,0,1,1,0,2237278,0
15632850,731,France,Male,37,8,0,2,1,1,17033835,0
15709016,687,Germany,Female,47,1,9121929,1,0,0,15884549,1
15638068,507,Spain,Male,32,7,0,2,1,0,6792618,0
15749345,468,France,Female,22,1,7631864,1,1,1,19478312,0
15791321,682,Spain,Female,58,4,0,1,1,0,17603601,0
15699095,603,France,Female,24,3,0,1,1,1,19882603,1
15638329,522,Germany,Male,25,1,11143213,1,1,1,16868357,0
15575445,629,Spain,Male,41,10,15014851,1,0,0,693627,0
15752622,729,France,Female,32,7,3855006,1,0,1,17923023,0
15774507,574,France,Female,39,5,11901386,1,1,0,10342191,0
15570857,677,Germany,Female,39,0,11121364,2,1,1,14757826,0
15599386,627,Germany,Male,28,5,7109723,1,1,1,13050449,0
15744913,788,Spain,Male,36,10,10963285,1,1,1,1614913,0
15647292,697,France,Male,63,7,14836802,1,0,0,11886208,1
15728838,578,France,Male,45,1,14860091,1,1,0,14339714,1
15584704,519,France,Male,48,10,7108398,1,1,0,137959,0
15749068,632,France,Female,40,9,13962534,1,1,0,9370296,1
15622985,679,France,Female,39,4,0,1,0,0,1729393,1
15587676,699,France,Male,30,9,0,1,1,1,10816213,0
15779496,615,France,Male,64,0,815641,2,0,1,3589609,0
15733460,622,Spain,Male,36,9,0,2,1,1,1048526,0
15711457,755,France,Female,28,7,12454028,1,0,1,18885089,0
15795290,767,France,Female,42,2,13361639,1,1,0,286158,0
15611223,752,Germany,Female,38,10,1016485,2,1,0,17200144,0
15794159,633,France,Female,26,8,12428184,1,1,1,6011657,0
15780677,717,France,Female,59,4,0,2,1,1,17052863,0
15690175,585,Spain,Male,45,0,0,2,0,0,1896837,0
15722599,751,France,Female,37,9,18361366,2,0,0,4973494,0
15569976,754,Germany,Male,65,1,13618644,1,1,1,12152959,1
15707011,495,France,Male,47,10,13768268,1,1,0,7107147,0
15702277,650,France,Male,34,4,10600554,1,0,1,14299532,0
15801915,529,France,Female,31,6,15231055,1,1,0,1305425,0
15580213,585,France,Female,43,2,0,2,1,0,8940254,0
15637947,668,Spain,Male,32,1,13444604,1,0,1,11124137,0
15715888,591,France,Female,38,2,14228928,1,0,1,11963885,0
15732967,731,France,Male,19,6,0,2,1,1,15158179,0
15737047,754,France,Female,45,6,0,1,1,0,7388168,1
15694039,650,Germany,Female,46,9,14900376,2,1,0,17690283,0
15649457,588,Germany,Male,41,2,13134146,2,0,1,703494,0
15742809,712,Spain,Female,29,7,7791978,1,1,0,12254758,0
15637829,691,France,Female,34,7,0,2,0,1,16155912,0
15633194,771,France,Female,41,10,108309,4,1,1,13751041,1
15611635,678,Spain,Female,39,6,0,1,0,1,18536656,0
15638774,719,Spain,Female,40,9,0,2,1,0,18222414,0
15722037,610,Germany,Male,36,7,11546202,1,0,1,4258104,0
15672930,722,Spain,Male,37,9,0,2,1,0,3192195,0
15668774,758,Germany,Female,23,5,1227391,1,1,0,10246084,1
15780966,709,France,Female,32,2,0,2,0,0,10968129,0
15659694,634,Germany,Female,53,3,1137815,2,1,1,10634505,1
15624424,678,Spain,Female,49,1,0,2,1,1,1024729,0
15708713,633,France,Male,35,3,0,2,1,1,3624976,0
15755405,710,France,Male,43,9,12828445,1,1,0,3299689,1
15647570,640,Germany,Male,45,8,12059119,1,0,0,19512394,0
15684348,656,France,Male,63,8,0,2,0,1,5701443,0
15702541,551,France,Female,59,2,16696828,1,1,0,15948376,1
15646942,786,Spain,Female,39,7,0,2,0,0,10092959,0
15748920,561,France,Female,49,8,0,2,1,1,1251307,0
15694581,807,Spain,Male,42,5,0,2,1,1,749009,0
15643215,602,Germany,Male,38,2,7166797,2,0,0,13711189,0
15649060,727,Germany,Female,31,3,8272947,2,1,0,6021251,0
15774258,678,France,Male,40,1,0,2,1,1,1873434,0
15731553,730,France,Male,23,8,0,2,1,0,18328453,0
15617029,596,Spain,Female,30,1,0,2,1,0,812539,0
15780716,686,Germany,Male,39,3,12962619,2,1,1,10322056,0
15577018,684,Germany,Female,26,2,11403539,1,0,0,9688519,0
15809515,797,Germany,Male,32,1,15192294,1,1,0,887706,0
15789924,658,France,Female,39,4,0,1,1,1,14753006,0
15725076,653,Spain,Female,27,6,10775168,2,1,1,3338942,0
15672481,641,France,Male,37,6,0,2,1,0,4530924,0
15574115,656,Spain,Female,41,6,10117923,2,1,1,3523061,0
15661830,750,Spain,Female,36,6,0,2,1,1,5981641,0
15665879,768,France,Female,40,8,0,2,0,1,6908046,0
15673820,568,France,Male,33,7,0,2,1,0,14345061,0
15747772,706,Germany,Male,36,9,5857118,2,1,0,4077401,0
15666197,430,Germany,Female,38,8,15305864,1,1,0,9937727,0
15773639,745,Germany,Male,35,4,9827034,1,1,0,13361743,0
15581893,747,France,Male,43,1,13078871,1,0,1,101495,1
15672447,657,Germany,Male,40,7,9916584,1,0,1,11933395,1
15777830,639,France,Female,42,4,0,2,0,0,16768237,0
15713890,704,France,Male,44,3,0,2,0,1,15288485,0
15577598,651,Spain,Male,23,4,11563605,2,1,0,7040086,0
15786042,706,Germany,Female,44,2,18593218,2,1,0,6541341,0
15753462,632,Germany,Male,30,2,72549,2,0,1,1827288,0
15759690,751,France,Male,42,4,0,2,1,1,814426,0
15801414,767,France,Female,35,2,0,2,0,0,14425138,0
15656141,741,France,Male,39,5,0,1,0,1,4020706,0
15608701,651,Germany,Male,29,3,12189006,1,1,0,5453051,1
15582892,601,France,Male,46,2,9978607,1,1,1,3268388,1
15632967,520,France,Male,34,3,0,2,1,1,10470396,0
15587573,626,Germany,Male,27,4,11508453,2,0,1,2690743,0
15654891,811,France,Male,30,6,0,2,1,1,18059132,0
15611365,730,France,Female,32,9,12766169,1,0,0,6090551,0
15749103,604,Germany,Female,47,4,1189076,1,0,1,4777715,1
15810203,499,Germany,Female,44,6,7762733,2,1,0,10822268,0
15813660,754,Spain,Male,40,2,16062517,1,0,1,355463,0
15605673,716,Spain,Female,29,8,0,2,0,0,7861692,0
15669282,636,France,Female,20,10,12426686,1,0,0,10056681,0
15792726,470,France,Female,25,8,12797406,2,1,1,18325935,0
15593241,444,France,Male,43,3,0,2,1,1,15913121,0
15683053,809,Spain,Female,48,2,0,1,1,0,16097685,1
15632736,850,Germany,Female,30,3,10491135,2,1,1,4293326,0
15731865,637,France,Male,27,1,0,2,1,0,912912,0
15760450,512,France,Male,43,1,0,2,1,1,5247136,0
15787204,774,Spain,Female,43,1,11064654,1,0,0,10880428,0
15650454,641,France,Male,57,5,0,2,1,1,12244918,0
15573730,586,Germany,Male,42,6,12670449,2,1,0,416823,0
15705050,611,France,Male,30,9,0,2,1,1,14888769,0
15791342,660,Spain,Male,31,1,8456004,1,1,1,13778425,0
15684316,532,France,Male,43,9,0,2,0,0,19057391,1
15700540,557,Germany,Female,38,2,12989356,1,0,0,10207603,0
15770631,730,Spain,Male,25,5,16738581,1,1,1,5630751,0
15790594,535,France,Female,27,6,0,2,0,1,4977558,0
15604020,773,Germany,Female,36,4,10585871,1,0,1,439545,0
15637599,510,Germany,Female,44,4,12307089,1,1,0,2846129,1
15736578,539,France,Male,39,1,0,1,1,1,281847,0
15666332,690,Spain,Female,48,2,0,2,1,1,31491,0
15727291,821,France,Female,40,1,0,2,1,0,19427312,0
15785920,687,Germany,Male,35,1,12514124,2,1,1,14853707,0
15658987,557,France,Female,46,4,9617317,2,1,1,11637831,0
15687719,532,Spain,Female,37,5,0,2,0,1,676184,0
15799641,540,Spain,Male,39,2,0,2,1,0,8199592,0
15758702,705,France,Female,55,8,0,2,1,1,1439268,0
15689526,542,Germany,Female,35,9,12754311,2,1,0,46894,1
15586848,706,France,Male,38,1,0,2,1,0,12237954,0
15707637,765,France,Female,56,1,0,1,1,0,1322893,1
15719426,529,France,Male,67,8,10310156,2,1,1,15400202,1
15639265,714,France,Male,54,7,12611328,1,1,0,11277738,0
15576124,582,France,Male,41,1,4048876,1,1,0,12852883,0
15757829,609,Germany,Female,40,10,13738977,2,1,0,17012222,0
15633227,518,France,Female,28,9,8514636,1,0,0,280389,0
15753092,791,Germany,Male,35,5,12982858,1,1,1,18191826,1
15782939,747,France,Male,42,4,8021436,1,1,0,11524196,1
15746338,565,France,Female,40,2,0,2,1,1,12995613,0
15590676,735,France,Male,34,1,14179643,1,1,0,4585849,0
15599329,697,France,Female,49,7,19523829,4,0,1,13108356,1
15783097,813,Germany,Male,27,6,11134815,1,1,0,4642246,0
15597885,772,France,Male,43,6,0,2,1,1,5767588,0
15597467,606,France,Female,71,8,0,2,1,1,16974196,0
15724764,667,Germany,Female,42,10,6440426,2,0,0,2602237,0
15778418,637,Germany,Male,40,9,15430967,1,1,1,12533416,1
15684769,542,France,Male,67,10,12943136,1,0,1,2134374,0
15756167,762,Spain,Female,43,5,13420467,1,1,1,13997101,0
15632439,698,France,Female,39,4,0,2,0,1,4745582,0
15755138,850,France,Female,32,8,0,2,1,1,555938,0
15659092,621,France,Female,50,5,0,2,1,0,19175654,1
15742116,671,Germany,Female,48,9,11671106,2,0,0,7637338,0
15801994,775,France,Male,31,9,0,2,1,0,16927851,0
15647572,504,Spain,Male,34,0,5498081,1,1,1,13690988,0
15644551,751,Spain,Female,37,3,9977385,2,1,0,5486592,0
15709135,691,Germany,Male,30,7,10123177,2,0,0,15652944,0
15684469,841,Germany,Male,32,2,11707021,1,1,0,1134822,0
15627637,709,Germany,Male,23,8,7331404,2,1,0,6344647,0
15667093,673,France,Male,37,2,0,1,1,1,1362402,0
15690589,541,France,Male,37,9,21231403,1,0,1,14881454,0
15595350,661,France,Female,31,3,13606782,2,1,0,6556791,0
15777586,784,Spain,Female,42,2,10905204,2,1,0,640955,0
15804064,742,France,Female,35,2,7912617,1,1,1,12699753,0
15717770,850,Spain,Female,55,7,0,1,0,0,17176287,1
15754443,443,France,Female,35,9,108308,1,1,0,12903119,1
15776939,778,Germany,Female,48,3,10229056,2,1,0,18269131,0
15713517,529,France,Male,39,6,10202508,2,1,0,1235101,0
15683522,678,Germany,Female,37,2,11338307,1,1,1,13512396,0
15673995,516,Spain,Female,65,9,1025411,1,1,0,18149042,0
15771054,469,Spain,Male,35,5,0,2,1,0,18649037,0
15578788,786,Spain,Male,40,6,0,2,0,0,412488,0
15737408,703,France,Female,41,6,10994151,1,1,0,11626728,0
15750837,579,Germany,Male,41,0,14174968,1,0,1,920153,0
15576022,565,France,Male,38,5,0,2,0,1,8063032,0
15635502,443,France,Male,44,2,0,1,1,0,1591657,0
15627298,589,France,Male,37,7,8514648,2,1,0,8649009,1
15811415,691,France,Female,44,6,1340661,2,1,1,19757241,0
15645059,711,France,Female,28,8,0,2,0,0,10515989,0
15689671,775,Spain,Male,27,4,0,1,1,1,4080726,0
15718667,621,France,Male,35,7,8761929,1,1,0,14334,0
15803202,350,France,Male,51,10,0,1,1,1,12582379,1
15593683,668,Spain,Female,30,8,0,2,1,0,1384657,0
15703394,633,Spain,Male,27,3,0,2,1,0,4400891,0
15570289,697,Germany,Male,43,8,10340916,1,1,0,6689328,1
15567437,734,Germany,Female,30,7,12304038,1,1,1,7650306,0
15711687,434,France,Male,41,4,10812852,1,0,1,5678411,0
15656592,646,Germany,Male,48,8,16902333,2,1,1,17565755,0
15634373,764,France,Male,30,5,0,2,0,1,10515566,0
15769125,727,Spain,Female,41,10,0,2,0,1,4746856,0
15711386,724,France,Female,29,6,0,2,0,1,6472951,0
15714241,749,Spain,Male,42,9,22226763,1,0,0,10110885,1
15642530,706,Germany,Female,47,10,14409042,1,1,0,14093895,1
15713599,728,France,Male,30,10,11483543,1,0,1,3766249,0
15744770,636,France,Male,44,2,0,2,0,0,8641441,0
15780498,634,France,Male,34,3,14503092,1,1,1,4182065,0
15624397,627,France,Male,43,8,712403,1,0,1,12773416,0
15615219,518,France,Male,59,5,13877215,1,0,1,123872,0
15570908,687,Spain,Female,29,7,9361707,1,0,1,11305092,0
15762855,622,Spain,Female,23,8,0,2,1,1,13138939,0
15661827,693,Spain,Female,45,4,0,2,1,1,2658956,0
15746035,450,Spain,Male,25,9,742372,2,0,1,19546335,0
15691906,664,Germany,Female,49,5,12742178,2,1,0,10887675,1
15793424,663,Spain,Female,28,8,612747,2,1,0,13605445,0
15577905,660,France,Male,34,8,10648666,2,0,1,18226266,0
15667216,579,France,Female,29,10,7319452,2,1,1,12920909,0
15673971,655,Germany,Female,44,6,14649876,1,1,0,6485351,1
15701238,683,France,Male,47,1,0,2,1,0,14898915,0
15644849,655,France,Female,32,2,0,1,1,1,7104751,0
15635531,575,Spain,Female,30,8,0,2,1,0,18534163,0
15632263,574,Spain,Male,30,5,120355,1,1,0,13779335,0
15720110,795,France,Male,32,2,11726521,1,1,1,19831723,0
15619045,776,France,Female,43,4,0,2,0,1,1621375,0
15697510,707,Spain,Female,52,7,0,1,1,0,10968882,1
15784923,705,Germany,Female,37,3,10997422,1,1,1,3632087,1
15567383,678,Germany,Female,44,2,9800913,2,0,1,3138486,0
15732621,663,France,Male,34,10,0,1,1,1,11408373,0
15757981,748,France,Male,66,8,0,1,1,1,16333165,0
15727819,677,Spain,Female,34,10,1716719,1,1,1,5077777,0
15738088,634,Spain,Male,63,10,0,2,1,0,3077286,1
15765173,350,France,Female,60,3,0,1,0,0,11379615,1
15665159,727,France,Male,61,0,12821396,2,1,1,18872908,1
15618203,773,Germany,Male,51,8,11619765,2,1,1,867014,0
15791452,675,France,Male,39,1,0,2,1,0,15312922,0
15638159,649,Spain,Female,36,6,8660739,1,0,0,1982509,0
15585466,552,France,Male,29,10,0,2,1,0,1218683,0
15677310,761,Germany,Male,62,5,9885434,1,0,0,8692097,1
15646262,622,France,Male,31,7,0,1,1,0,3540877,0
15656901,615,France,Male,59,8,0,2,1,1,16557655,0
15621093,681,Germany,Male,31,4,9733819,2,0,0,4822676,0
15592123,768,France,Male,30,6,0,2,1,1,19945437,0
15589200,617,Spain,Male,34,9,0,2,1,0,11874958,0
15602934,452,France,Female,33,6,13169857,2,1,0,15162391,0
15812720,807,Germany,Male,37,10,13011045,2,0,1,17209795,0
15695383,567,Spain,Male,44,9,0,2,1,0,8767715,0
15723064,603,Spain,Male,24,1,16514913,2,1,0,2185828,0
15761606,617,Spain,Female,37,9,1017078,1,1,0,12386628,0
15650322,701,France,Female,34,3,10558866,1,0,1,7469441,0
15669782,820,Germany,Male,39,9,11133689,1,1,0,1677031,1
15751628,438,France,Male,60,7,7839117,1,0,1,494246,0
15809057,600,Spain,Female,27,6,0,2,1,1,17203122,0
15617052,782,France,Male,34,9,0,1,1,0,18302106,1
15590810,638,Germany,Female,41,9,14432609,1,1,0,7397985,1
15801293,850,Germany,Male,27,1,10127825,2,1,1,2626518,0
15770968,741,Germany,Female,19,8,10871157,2,1,0,2485725,0
15572356,689,Spain,Male,73,1,10855507,1,0,1,16796915,0
15603247,743,Germany,Female,35,1,14678124,1,1,0,1893077,0
15619116,493,France,Female,36,2,0,2,0,1,997703,0
15691792,416,Spain,Male,35,8,0,1,0,0,11971278,0
15783276,725,France,Female,25,9,0,2,1,1,16860774,0
15766137,497,France,Male,34,2,0,2,1,1,8308713,0
15574554,537,Germany,Male,66,8,10329125,2,1,1,13066479,0
15578671,706,Spain,Female,29,1,20949021,1,1,1,13326769,1
15716608,651,Spain,Male,38,2,0,3,1,0,6702982,1
15690670,720,France,Male,33,2,0,2,0,1,14103108,0
15630466,797,France,Male,45,8,0,1,0,0,12511002,0
15630349,543,Spain,Male,23,5,0,2,1,0,11783239,0
15803801,454,France,Male,34,4,0,2,1,0,19881772,0
15647890,691,France,Male,37,9,14940518,1,1,1,1464116,0
15606115,510,France,Female,52,6,19166521,1,1,1,13131256,1
15714642,792,Spain,Female,40,7,0,1,1,0,1416522,0
15741181,721,France,Male,41,6,13507112,1,1,1,6447725,0
15773973,765,France,Male,41,2,0,2,0,1,19121561,0
15758546,850,Spain,Male,39,8,0,2,1,1,3709044,0
15598940,681,Germany,Male,38,6,18180434,2,1,1,5751771,0
15669783,586,France,Female,60,3,4702065,2,0,1,6324121,1
15624993,753,France,Female,36,7,12851898,1,1,1,4456783,1
15760568,593,Germany,Female,38,5,14265804,2,0,1,13533711,0
15699047,674,France,Female,21,9,12015039,2,1,1,3396403,0
15616168,610,France,Female,35,7,8190595,1,1,1,6162319,0
15773146,652,France,Male,26,3,1379982,2,0,1,16898977,0
15770375,850,Germany,Female,26,8,12312629,1,1,0,7442541,0
15589725,740,France,Female,51,4,0,2,1,1,17892984,0
15710034,637,Germany,Male,43,1,13564529,2,0,1,10138286,1
15800806,685,Spain,Male,31,7,12244931,2,1,1,18076955,0
15570485,558,Spain,Male,40,4,16176687,1,0,0,9237854,0
15575391,677,France,Female,37,3,0,2,1,1,3825225,0
15790750,592,Germany,Male,36,10,12318751,1,0,1,14611135,0
15714832,652,Germany,Male,36,9,15095671,1,0,0,7235017,0
15619953,662,Spain,Female,42,6,10502128,1,1,0,4824238,0
15673929,543,France,Male,64,4,0,2,1,1,14830582,0
15578835,675,Spain,Female,50,1,13320491,1,0,1,827006,0
15752388,643,Spain,Female,35,6,0,2,1,1,4154964,0
15797081,611,Germany,Female,49,9,11548852,2,1,1,13865681,1
15570194,412,France,Male,29,5,0,2,0,0,1251053,0
15580149,638,Spain,Male,41,7,0,2,1,0,4388941,0
15777708,824,Spain,Female,38,3,0,2,1,0,19280025,0
15769955,683,France,Female,40,1,0,2,0,0,75762,0
15810444,562,Germany,Female,39,6,13056502,1,1,0,985472,1
15645593,599,France,Female,41,2,9132871,1,1,0,11572478,0
15765345,753,France,Male,35,4,0,2,1,1,1063034,0
15760873,594,France,Male,50,7,8131034,1,1,1,18386801,0
15794178,657,France,Male,34,3,1071366,1,1,0,15389546,0
15589361,716,Spain,Male,34,9,0,1,1,1,6669571,0
15662483,850,France,Male,43,7,0,2,1,1,17385111,0
15809736,664,France,Male,46,2,0,1,1,1,17742302,1
15731148,558,France,Male,33,0,10847749,1,1,1,10909671,1
15774328,606,Germany,Male,40,1,14475797,2,1,1,16665618,0
15646969,776,Spain,Male,33,2,0,2,1,1,176921,0
15718769,557,Spain,Male,36,1,11311026,1,1,0,984131,0
15610226,614,France,Female,27,9,10641457,2,0,0,7750081,0
15616270,620,Spain,Male,42,4,10692091,1,0,1,11974708,0
15790717,695,Spain,Male,35,7,0,2,1,0,16038798,0
15635703,729,Germany,Female,39,1,13151326,1,1,1,193715,0
15616365,571,France,Female,53,2,0,2,1,0,2804577,0
15630244,457,France,Male,40,10,13432023,2,1,0,15075735,0
15734714,559,France,Female,29,3,7971536,1,1,0,8225228,0
15721433,664,France,Female,38,4,7430619,2,1,0,15439556,0
15590201,500,Spain,Female,50,5,0,4,1,1,8386635,1
15590828,782,Germany,Male,42,7,12642838,1,1,0,398301,0
15752097,708,Spain,Male,38,8,9964089,1,1,0,1242922,0
15800031,681,France,Male,43,3,6633868,1,1,1,187725,1
15630857,674,Spain,Female,39,6,0,2,1,1,957483,0
15689953,697,Spain,Male,43,10,12822637,1,0,0,18848694,0
15759733,774,France,Female,26,5,0,2,1,1,6471608,0
15810826,624,France,Male,36,6,0,2,0,0,8474996,0
15668009,747,Spain,Male,37,1,0,2,0,1,18055176,0
15743456,715,France,Female,32,10,0,2,1,0,6090749,0
15725762,808,France,Male,24,4,12216865,1,1,0,17410704,0
15761713,678,France,Female,43,7,17807433,1,0,0,1104059,0
15769246,813,Germany,Male,59,2,13507841,1,1,0,18763606,1
15781129,687,Spain,Male,38,8,694344,2,1,1,6658013,1
15599124,832,France,Female,29,5,0,2,1,0,17877952,0
15639004,668,France,Male,72,2,0,2,1,1,7078361,0
15810995,526,Germany,Male,34,3,12272656,1,1,1,4677236,0
15653773,457,France,Female,38,7,16449699,1,1,1,16332727,0
15708357,649,Spain,Female,38,8,0,1,1,0,10376053,0
15733597,669,France,Female,41,0,15021941,2,0,0,10783903,0
15789560,668,France,Male,42,8,18753479,1,1,1,3290041,1
15699524,466,France,Female,30,3,0,1,1,0,1939846,0
15626475,685,France,Male,30,2,0,2,1,1,14088932,0
15810839,610,France,Male,34,0,10310817,1,0,0,12564682,0
15684318,582,Germany,Female,50,6,9648657,2,1,1,2034402,0
15768120,702,Germany,Male,36,9,9056048,2,1,0,17426887,0
15712807,556,Spain,Male,46,3,13176496,1,1,1,10850066,1
15696371,812,Spain,Female,24,1,9247688,1,0,0,8324714,0
15675794,645,Germany,Male,47,9,15207693,1,1,0,1218402,1
15774277,809,France,Male,43,2,0,2,1,1,13290807,0
15603764,560,France,Male,49,4,0,1,1,1,1000751,1
15618647,744,France,Male,29,1,4350442,1,1,1,11932775,0
15614643,731,Spain,Female,39,2,0,2,1,0,13673713,0
15707696,471,Spain,Female,28,5,0,2,1,1,2235697,0
15749583,686,Germany,Female,38,2,9356986,3,0,0,1013734,1
15815125,668,Spain,Male,45,4,10248621,2,1,1,15837925,0
15779620,575,France,Male,36,1,0,1,0,1,9457056,0
15768233,435,Germany,Male,37,8,1143463,1,0,1,98093,1
15637788,743,France,Male,23,3,11020377,1,1,0,9558345,0
15777046,580,France,Female,39,9,12836259,1,1,0,8604498,0
15788723,599,Germany,Female,49,10,14388822,2,1,1,16623638,1
15790489,534,Spain,Male,34,5,17060078,1,0,1,524053,0
15739476,680,France,Female,32,5,0,1,1,1,15068423,0
15612670,631,Spain,Female,46,10,0,2,1,1,12950896,0
15631222,485,France,Female,39,2,7533964,1,1,1,7066516,0
15658972,699,France,Female,40,8,12203834,1,1,0,10208535,0
15724691,712,France,Male,34,1,0,2,1,1,19505212,0
15740442,603,France,Male,51,8,18682557,1,1,0,9373971,1
15760427,850,France,Male,40,6,12478818,1,1,0,6561212,0
15677939,584,France,Female,41,3,0,2,1,1,16009548,0
15611599,604,France,Female,71,2,0,2,1,1,4950682,0
15633474,586,France,Male,51,2,13855357,1,1,1,9240622,0
15671973,467,Spain,Male,39,5,0,2,1,1,741596,0
15790019,520,France,Male,35,9,10538789,1,1,1,2505906,0
15737735,683,Spain,Male,40,4,950531,1,1,1,11681654,1
15661745,557,France,Male,36,3,0,1,0,1,14407802,0
15797065,613,Spain,Female,32,0,0,2,0,1,12667562,0
15710671,786,France,Male,34,3,13736196,1,0,0,18368209,0
15656522,593,Spain,Male,32,10,15853742,1,1,0,16685057,0
15705085,670,Spain,Female,29,9,0,2,1,0,2735919,0
15744873,657,Germany,Female,48,5,14359587,1,0,0,10131465,1
15781914,718,Germany,Male,32,9,16994741,2,1,1,2797916,0
15637354,623,France,Female,24,7,14816783,2,1,1,10947034,0
15717307,496,France,Male,31,5,0,2,1,0,9371313,0
15746695,429,France,Female,39,6,4802383,1,1,0,7487099,0
15804962,606,France,Male,36,1,15565546,1,1,1,19238751,1
15665378,499,France,Female,46,6,0,2,1,0,7345755,0
15757865,642,France,Male,62,7,0,2,1,1,6112075,0
15578787,641,France,Female,52,4,0,1,1,0,9096454,1
15794323,673,France,Male,32,8,12124076,1,1,0,11696973,0
15697546,570,France,Female,36,3,0,2,1,0,9211875,0
15629519,472,France,Female,37,1,0,2,1,1,483579,0
15624703,550,Germany,Male,35,9,12984775,2,1,0,1973254,0
15570002,625,Germany,Female,55,8,11877271,4,0,0,13585362,1
15808566,516,France,Male,46,2,0,2,1,1,16912254,0
15805463,682,Germany,Male,32,2,10516388,2,1,1,16417046,0
15709136,620,France,Male,28,8,0,2,1,1,19990932,0
15801605,626,France,Female,39,0,0,2,1,1,8329509,0
15567855,623,France,Female,29,1,0,2,0,0,3938206,0
15675141,569,France,Female,35,4,9393463,1,1,0,18474823,0
15665759,724,France,Female,69,5,11786692,1,1,1,6228091,0
15761487,678,France,Female,55,5,0,1,0,1,19679411,1
15700394,713,Spain,Female,26,4,12285746,2,1,0,14468217,1
15631162,631,France,Male,32,10,0,2,0,1,19634266,0
15630641,846,France,Female,37,6,12710397,1,1,1,4151644,0
15585066,660,France,Female,43,1,0,1,0,1,1120261,1
15722991,567,France,Male,54,9,9640296,1,0,0,5203529,1
15737404,731,France,Male,31,1,13251226,1,1,1,18546685,0
15722409,693,Spain,Male,47,8,10760466,1,1,1,8014927,0
15806420,772,France,Male,34,9,0,2,1,0,17098086,0
15658148,657,France,Male,38,7,0,2,1,0,18582774,0
15810660,774,Germany,Male,34,4,12087523,2,0,1,11340726,0
15709780,667,France,Female,37,9,717869,2,1,1,6773479,0
15727350,516,France,Female,37,8,11314312,1,0,0,336336,0
15752312,551,Spain,Male,49,1,15077772,2,1,1,13575727,0
15616745,542,Spain,Male,35,2,17489453,1,1,1,2231455,0
15572294,623,France,Male,28,7,0,1,0,0,12952657,0
15674110,701,France,Female,43,2,16041656,1,0,1,3726643,0
15662501,583,France,Male,48,3,9124653,1,1,0,6001746,1
15649239,731,Spain,Male,46,10,0,2,1,0,15301542,0
